season,phase,date,home_team,away_team,home_goals,away_goals,result,goal_diff,total_goals,home_pts,away_pts
2023,Finalización,2023-12-03,Águilas Doradas,Atlético Nacional,4,0,H,4,4,3,0
2023,Finalización,2023-12-03,Atlético Nacional,Alianza Petrolera,2,2,D,0,4,1,1
2023,Finalización,2023-12-04,Pasto,Deportivo Pereira,1,5,A,-4,6,0,3
2023,Finalización,2023-12-04,Patriotas,América de Cali,0,0,D,0,0,1,1
2023,Finalización,2023-12-04,Tolima,Deportivo Cali,1,0,H,1,1,3,0
2023,Finalización,2023-12-04,Bucaramanga,Medellín,2,0,H,2,2,3,0
2023,Finalización,2023-12-05,Envigado,Millonarios,1,0,H,1,1,3,0
2023,Finalización,2023-12-06,Medellín,Boyacá Chicó,1,3,A,-2,4,0,3
2023,Finalización,2023-12-07,Unión Magdalena,Medellín,1,2,A,-1,3,0,3
2023,Finalización,2023-12-07,Boyacá Chicó,Junior,3,0,H,3,3,3,0
2023,Finalización,2023-12-07,Pasto,Atlético Nacional,0,1,A,-1,1,0,3
2023,Finalización,2023-12-08,Deportivo Pereira,Junior,1,0,H,1,1,3,0
2023,Finalización,2023-12-09,Once Caldas,Unión Magdalena,2,0,H,2,2,3,0
2023,Finalización,2023-12-09,Atlético Nacional,Jaguares,3,1,H,2,4,3,0
2023,Finalización,2023-12-09,Pasto,América de Cali,2,1,H,1,3,3,0
2023,Finalización,2023-12-09,La Equidad,Medellín,3,0,H,3,3,3,0
2023,Finalización,2023-12-09,La Equidad,Deportivo Cali,1,0,H,1,1,3,0
2023,Finalización,2023-12-10,Millonarios,Deportivo Pereira,2,1,H,1,3,3,0
2023,Finalización,2023-12-10,Alianza Petrolera,Junior,2,0,H,2,2,3,0
2023,Finalización,2023-12-10,Deportivo Pereira,Millonarios,3,2,H,1,5,3,0
2023,Finalización,2023-12-10,La Equidad,Once Caldas,0,3,A,-3,3,0,3
2023,Finalización,2023-12-10,Millonarios,Atlético Nacional,1,1,D,0,2,1,1
2023,Finalización,2023-12-11,Patriotas,Santa Fe,3,2,H,1,5,3,0
2023,Finalización,2023-12-11,Medellín,Deportivo Pereira,2,0,H,2,2,3,0
2023,Finalización,2023-12-11,Tolima,Unión Magdalena,2,2,D,0,4,1,1
2023,Finalización,2023-12-12,Bucaramanga,Atlético Nacional,2,1,H,1,3,3,0
2023,Finalización,2023-12-13,Deportivo Pereira,América de Cali,0,1,A,-1,1,0,3
2023,Finalización,2023-12-13,Tolima,Jaguares,2,0,H,2,2,3,0
2023,Finalización,2023-12-13,Pasto,La Equidad,1,0,H,1,1,3,0
2023,Finalización,2023-12-14,Boyacá Chicó,Once Caldas,2,1,H,1,3,3,0
2023,Finalización,2023-12-14,Alianza Petrolera,Águilas Doradas,2,3,A,-1,5,0,3
2023,Finalización,2023-12-14,Envigado,Once Caldas,1,0,H,1,1,3,0
2023,Finalización,2023-12-15,Santa Fe,Once Caldas,0,1,A,-1,1,0,3
2023,Finalización,2023-12-15,Pasto,Santa Fe,0,1,A,-1,1,0,3
2023,Finalización,2023-12-15,Patriotas,Tolima,2,2,D,0,4,1,1
2023,Finalización,2023-12-16,Patriotas,Once Caldas,3,3,D,0,6,1,1
2023,Finalización,2023-12-16,Atlético Nacional,Millonarios,1,2,A,-1,3,0,3
2023,Finalización,2023-12-16,La Equidad,Bucaramanga,2,0,H,2,2,3,0
2023,Finalización,2023-12-17,Alianza Petrolera,América de Cali,0,2,A,-2,2,0,3
2023,Finalización,2023-12-17,Medellín,Junior,2,3,A,-1,5,0,3
2023,Finalización,2023-12-17,América de Cali,Millonarios,1,2,A,-1,3,0,3
2023,Finalización,2023-12-18,Tolima,Deportivo Pereira,2,2,D,0,4,1,1
2023,Finalización,2023-12-18,Millonarios,Deportivo Cali,2,2,D,0,4,1,1
2023,Finalización,2023-12-18,Jaguares,Once Caldas,2,0,H,2,2,3,0
2023,Finalización,2023-12-18,Medellín,Pasto,2,0,H,2,2,3,0
2023,Finalización,2023-12-19,Deportivo Cali,Once Caldas,2,2,D,0,4,1,1
2023,Finalización,2023-12-19,Patriotas,Unión Magdalena,0,0,D,0,0,1,1
2023,Finalización,2023-12-19,Jaguares,Santa Fe,1,0,H,1,1,3,0
2023,Finalización,2023-12-19,Pasto,Junior,1,2,A,-1,3,0,3
2023,Finalización,2023-12-20,Jaguares,Águilas Doradas,1,3,A,-2,4,0,3
2023,Finalización,2023-12-21,Deportivo Cali,Patriotas,2,1,H,1,3,3,0
2023,Finalización,2023-12-22,Santa Fe,Millonarios,1,0,H,1,1,3,0
2023,Finalización,2023-12-22,América de Cali,Bucaramanga,2,1,H,1,3,3,0
2023,Finalización,2023-12-22,Boyacá Chicó,Jaguares,0,0,D,0,0,1,1
2023,Finalización,2023-12-23,Atlético Nacional,Junior,4,3,H,1,7,3,0
2023,Finalización,2023-12-23,Deportivo Cali,Medellín,2,0,H,2,2,3,0
2023,Finalización,2023-12-24,América de Cali,Junior,1,1,D,0,2,1,1
2023,Finalización,2023-12-24,Once Caldas,Junior,1,0,H,1,1,3,0
2023,Finalización,2023-12-24,Junior,Santa Fe,0,1,A,-1,1,0,3
2023,Finalización,2023-12-25,Patriotas,Deportivo Pereira,0,1,A,-1,1,0,3
2023,Finalización,2023-12-25,Junior,Pasto,0,0,D,0,0,1,1
2023,Finalización,2023-12-26,Deportivo Pereira,Santa Fe,0,0,D,0,0,1,1
2023,Finalización,2023-12-26,Águilas Doradas,La Equidad,1,0,H,1,1,3,0
2023,Finalización,2023-12-28,Unión Magdalena,Envigado,3,1,H,2,4,3,0
2024,Apertura,2024-01-01,Águilas Doradas,La Equidad,0,1,A,-1,1,0,3
2024,Apertura,2024-01-01,Bucaramanga,Medellín,1,2,A,-1,3,0,3
2024,Apertura,2024-01-01,Santa Fe,Jaguares,1,0,H,1,1,3,0
2024,Apertura,2024-01-01,Deportivo Cali,Deportivo Pereira,1,1,D,0,2,1,1
2024,Apertura,2024-01-02,Jaguares,La Equidad,2,1,H,1,3,3,0
2024,Apertura,2024-01-02,Envigado,Deportivo Pereira,2,0,H,2,2,3,0
2024,Apertura,2024-01-02,Envigado,Millonarios,1,2,A,-1,3,0,3
2024,Apertura,2024-01-02,Águilas Doradas,Boyacá Chicó,1,1,D,0,2,1,1
2024,Apertura,2024-01-02,Unión Magdalena,Medellín,1,1,D,0,2,1,1
2024,Apertura,2024-01-03,Junior,Boyacá Chicó,1,5,A,-4,6,0,3
2024,Apertura,2024-01-03,La Equidad,Once Caldas,2,2,D,0,4,1,1
2024,Apertura,2024-01-04,Deportivo Cali,Boyacá Chicó,1,1,D,0,2,1,1
2024,Apertura,2024-01-04,Medellín,Once Caldas,1,1,D,0,2,1,1
2024,Apertura,2024-01-04,Águilas Doradas,Medellín,2,0,H,2,2,3,0
2024,Apertura,2024-01-04,Deportivo Cali,Jaguares,0,1,A,-1,1,0,3
2024,Apertura,2024-01-05,Tolima,Águilas Doradas,0,1,A,-1,1,0,3
2024,Apertura,2024-01-05,La Equidad,Junior,1,1,D,0,2,1,1
2024,Apertura,2024-01-05,Deportivo Pereira,Tolima,1,0,H,1,1,3,0
2024,Apertura,2024-01-05,Millonarios,Bucaramanga,4,0,H,4,4,3,0
2024,Apertura,2024-01-06,Bucaramanga,Alianza Petrolera,3,1,H,2,4,3,0
2024,Apertura,2024-01-06,Once Caldas,Águilas Doradas,1,0,H,1,1,3,0
2024,Apertura,2024-01-07,Once Caldas,Millonarios,1,2,A,-1,3,0,3
2024,Apertura,2024-01-07,América de Cali,Pasto,1,0,H,1,1,3,0
2024,Apertura,2024-01-08,Tolima,Unión Magdalena,1,0,H,1,1,3,0
2024,Apertura,2024-01-08,Patriotas,Alianza Petrolera,1,1,D,0,2,1,1
2024,Apertura,2024-01-09,Patriotas,Águilas Doradas,0,2,A,-2,2,0,3
2024,Apertura,2024-01-10,Unión Magdalena,Patriotas,1,0,H,1,1,3,0
2024,Apertura,2024-01-10,Tolima,Envigado,1,1,D,0,2,1,1
2024,Apertura,2024-01-10,Unión Magdalena,Atlético Nacional,2,1,H,1,3,3,0
2024,Apertura,2024-01-10,Alianza Petrolera,Junior,2,0,H,2,2,3,0
2024,Apertura,2024-01-10,Boyacá Chicó,Once Caldas,0,2,A,-2,2,0,3
2024,Apertura,2024-01-10,Junior,Deportivo Pereira,1,2,A,-1,3,0,3
2024,Apertura,2024-01-11,Unión Magdalena,Millonarios,1,0,H,1,1,3,0
2024,Apertura,2024-01-11,Patriotas,Unión Magdalena,1,2,A,-1,3,0,3
2024,Apertura,2024-01-12,Pasto,Santa Fe,1,1,D,0,2,1,1
2024,Apertura,2024-01-13,La Equidad,Águilas Doradas,1,0,H,1,1,3,0
2024,Apertura,2024-01-14,Alianza Petrolera,Deportivo Cali,0,1,A,-1,1,0,3
2024,Apertura,2024-01-14,Envigado,Unión Magdalena,3,0,H,3,3,3,0
2024,Apertura,2024-01-14,Junior,Patriotas,3,0,H,3,3,3,0
2024,Apertura,2024-01-14,Medellín,Unión Magdalena,2,1,H,1,3,3,0
2024,Apertura,2024-01-15,Deportivo Pereira,Millonarios,0,0,D,0,0,1,1
2024,Apertura,2024-01-15,Águilas Doradas,Tolima,0,1,A,-1,1,0,3
2024,Apertura,2024-01-16,Medellín,Envigado,0,0,D,0,0,1,1
2024,Apertura,2024-01-16,Santa Fe,Pasto,2,3,A,-1,5,0,3
2024,Apertura,2024-01-16,Tolima,Pasto,1,0,H,1,1,3,0
2024,Apertura,2024-01-18,Santa Fe,Junior,1,1,D,0,2,1,1
2024,Apertura,2024-01-19,América de Cali,Alianza Petrolera,4,0,H,4,4,3,0
2024,Apertura,2024-01-20,Alianza Petrolera,América de Cali,3,1,H,2,4,3,0
2024,Apertura,2024-01-22,Boyacá Chicó,Bucaramanga,0,2,A,-2,2,0,3
2024,Apertura,2024-01-22,Millonarios,Medellín,1,2,A,-1,3,0,3
2024,Apertura,2024-01-22,Águilas Doradas,Deportivo Cali,0,3,A,-3,3,0,3
2024,Apertura,2024-01-22,Alianza Petrolera,Águilas Doradas,1,0,H,1,1,3,0
2024,Apertura,2024-01-23,Pasto,Millonarios,2,0,H,2,2,3,0
2024,Apertura,2024-01-23,Junior,Millonarios,1,0,H,1,1,3,0
2024,Apertura,2024-01-23,Bucaramanga,Patriotas,1,0,H,1,1,3,0
2024,Apertura,2024-01-23,Millonarios,Alianza Petrolera,3,0,H,3,3,3,0
2024,Apertura,2024-01-23,Bucaramanga,Atlético Nacional,1,0,H,1,1,3,0
2024,Apertura,2024-01-23,Bucaramanga,Millonarios,1,0,H,1,1,3,0
2024,Apertura,2024-01-23,La Equidad,Tolima,3,0,H,3,3,3,0
2024,Apertura,2024-01-24,Atlético Nacional,Jaguares,1,0,H,1,1,3,0
2024,Apertura,2024-01-24,Junior,Deportivo Cali,2,1,H,1,3,3,0
2024,Apertura,2024-01-24,Once Caldas,La Equidad,1,0,H,1,1,3,0
2024,Apertura,2024-01-25,Once Caldas,Unión Magdalena,3,0,H,3,3,3,0
2024,Apertura,2024-01-25,Junior,Águilas Doradas,2,2,D,0,4,1,1
2024,Apertura,2024-01-26,Alianza Petrolera,Envigado,0,0,D,0,0,1,1
2024,Apertura,2024-01-27,Envigado,Once Caldas,2,1,H,1,3,3,0
2024,Apertura,2024-01-27,Medellín,Pasto,0,0,D,0,0,1,1
2024,Apertura,2024-01-28,América de Cali,Junior,1,4,A,-3,5,0,3
2024,Apertura,2024-01-28,Deportivo Pereira,Deportivo Cali,3,1,H,2,4,3,0
2024,Apertura,2024-02-01,Jaguares,Unión Magdalena,1,1,D,0,2,1,1
2024,Apertura,2024-02-02,Junior,América de Cali,2,0,H,2,2,3,0
2024,Apertura,2024-02-03,Medellín,Santa Fe,3,1,H,2,4,3,0
2024,Apertura,2024-02-03,Once Caldas,Pasto,0,2,A,-2,2,0,3
2024,Apertura,2024-02-04,Deportivo Pereira,Bucaramanga,1,0,H,1,1,3,0
2024,Apertura,2024-02-04,Deportivo Pereira,Envigado,1,1,D,0,2,1,1
2024,Apertura,2024-02-04,Águilas Doradas,Alianza Petrolera,0,1,A,-1,1,0,3
2024,Apertura,2024-02-04,Boyacá Chicó,Jaguares,0,2,A,-2,2,0,3
2024,Apertura,2024-02-04,Tolima,Deportivo Pereira,2,1,H,1,3,3,0
2024,Apertura,2024-02-05,Bucaramanga,Jaguares,1,0,H,1,1,3,0
2024,Apertura,2024-02-05,Junior,La Equidad,1,1,D,0,2,1,1
2024,Apertura,2024-02-07,Pasto,Águilas Doradas,3,0,H,3,3,3,0
2024,Apertura,2024-02-07,Once Caldas,Patriotas,2,0,H,2,2,3,0
2024,Apertura,2024-02-08,Pasto,Deportivo Cali,1,0,H,1,1,3,0
2024,Apertura,2024-02-08,Deportivo Cali,Patriotas,0,0,D,0,0,1,1
2024,Apertura,2024-02-08,Envigado,La Equidad,3,1,H,2,4,3,0
2024,Apertura,2024-02-08,Santa Fe,Once Caldas,2,0,H,2,2,3,0
2024,Apertura,2024-02-09,Millonarios,Envigado,0,1,A,-1,1,0,3
2024,Apertura,2024-02-09,Envigado,Jaguares,3,3,D,0,6,1,1
2024,Apertura,2024-02-10,La Equidad,Patriotas,1,2,A,-1,3,0,3
2024,Apertura,2024-02-10,Unión Magdalena,Águilas Doradas,3,2,H,1,5,3,0
2024,Apertura,2024-02-11,Millonarios,Unión Magdalena,2,2,D,0,4,1,1
2024,Apertura,2024-02-12,Millonarios,Atlético Nacional,1,1,D,0,2,1,1
2024,Apertura,2024-02-12,Envigado,Deportivo Cali,1,3,A,-2,4,0,3
2024,Apertura,2024-02-13,Alianza Petrolera,Millonarios,3,0,H,3,3,3,0
2024,Apertura,2024-02-14,Medellín,Patriotas,0,1,A,-1,1,0,3
2024,Apertura,2024-02-15,Junior,Alianza Petrolera,3,0,H,3,3,3,0
2024,Apertura,2024-02-15,Bucaramanga,Deportivo Cali,2,1,H,1,3,3,0
2024,Apertura,2024-02-15,Atlético Nacional,Medellín,4,1,H,3,5,3,0
2024,Apertura,2024-02-15,Santa Fe,Envigado,0,0,D,0,0,1,1
2024,Apertura,2024-02-16,Deportivo Cali,Envigado,0,0,D,0,0,1,1
2024,Apertura,2024-02-16,Jaguares,Deportivo Pereira,1,2,A,-1,3,0,3
2024,Apertura,2024-02-17,Jaguares,Patriotas,2,1,H,1,3,3,0
2024,Apertura,2024-02-17,Unión Magdalena,Santa Fe,0,3,A,-3,3,0,3
2024,Apertura,2024-02-18,América de Cali,Deportivo Cali,1,2,A,-1,3,0,3
2024,Apertura,2024-02-18,América de Cali,Jaguares,1,0,H,1,1,3,0
2024,Apertura,2024-02-19,La Equidad,Envigado,1,0,H,1,1,3,0
2024,Apertura,2024-02-19,Pasto,Patriotas,1,1,D,0,2,1,1
2024,Apertura,2024-02-20,Envigado,Boyacá Chicó,1,0,H,1,1,3,0
2024,Apertura,2024-02-20,Patriotas,Junior,1,0,H,1,1,3,0
2024,Apertura,2024-02-21,Boyacá Chicó,Patriotas,2,0,H,2,2,3,0
2024,Apertura,2024-02-22,Junior,Jaguares,0,3,A,-3,3,0,3
2024,Apertura,2024-02-22,Deportivo Cali,Alianza Petrolera,2,1,H,1,3,3,0
2024,Apertura,2024-02-22,Águilas Doradas,Unión Magdalena,0,0,D,0,0,1,1
2024,Apertura,2024-02-22,Boyacá Chicó,Atlético Nacional,1,2,A,-1,3,0,3
2024,Apertura,2024-02-23,Envigado,Bucaramanga,3,0,H,3,3,3,0
2024,Apertura,2024-02-23,Pasto,Unión Magdalena,1,0,H,1,1,3,0
2024,Apertura,2024-02-23,Medellín,Alianza Petrolera,1,1,D,0,2,1,1
2024,Apertura,2024-02-24,Tolima,Boyacá Chicó,5,2,H,3,7,3,0
2024,Apertura,2024-02-24,Alianza Petrolera,Tolima,0,1,A,-1,1,0,3
2024,Apertura,2024-02-24,Junior,Once Caldas,2,1,H,1,3,3,0
2024,Apertura,2024-02-25,Medellín,Tolima,2,1,H,1,3,3,0
2024,Apertura,2024-02-25,Patriotas,Atlético Nacional,3,0,H,3,3,3,0
2024,Apertura,2024-02-26,Envigado,Alianza Petrolera,1,1,D,0,2,1,1
2024,Apertura,2024-02-26,Jaguares,Alianza Petrolera,0,1,A,-1,1,0,3
2024,Apertura,2024-02-27,Jaguares,Pasto,1,1,D,0,2,1,1
2024,Apertura,2024-02-28,Santa Fe,Alianza Petrolera,2,3,A,-1,5,0,3
2024,Apertura,2024-02-28,Deportivo Cali,La Equidad,3,2,H,1,5,3,0
2024,Apertura,2024-02-28,Deportivo Cali,Santa Fe,1,1,D,0,2,1,1
2024,Apertura,2024-02-28,Águilas Doradas,América de Cali,3,0,H,3,3,3,0
2024,Apertura,2024-03-01,Once Caldas,Alianza Petrolera,0,0,D,0,0,1,1
2024,Apertura,2024-03-01,Unión Magdalena,Deportivo Pereira,0,0,D,0,0,1,1
2024,Apertura,2024-03-01,Bucaramanga,Unión Magdalena,1,2,A,-1,3,0,3
2024,Apertura,2024-03-01,La Equidad,Alianza Petrolera,0,2,A,-2,2,0,3
2024,Apertura,2024-03-01,Boyacá Chicó,Santa Fe,0,3,A,-3,3,0,3
2024,Apertura,2024-03-01,Unión Magdalena,Junior,1,0,H,1,1,3,0
2024,Apertura,2024-03-02,Boyacá Chicó,Unión Magdalena,1,1,D,0,2,1,1
2024,Apertura,2024-03-03,América de Cali,Atlético Nacional,1,1,D,0,2,1,1
2024,Apertura,2024-03-03,Águilas Doradas,Junior,3,0,H,3,3,3,0
2024,Apertura,2024-03-03,Tolima,Millonarios,1,1,D,0,2,1,1
2024,Apertura,2024-03-04,Tolima,Jaguares,1,0,H,1,1,3,0
2024,Apertura,2024-03-04,Bucaramanga,Boyacá Chicó,4,0,H,4,4,3,0
2024,Apertura,2024-03-05,Santa Fe,Bucaramanga,1,0,H,1,1,3,0
2024,Apertura,2024-03-05,Boyacá Chicó,Alianza Petrolera,3,3,D,0,6,1,1
2024,Apertura,2024-03-05,Unión Magdalena,La Equidad,0,1,A,-1,1,0,3
2024,Apertura,2024-03-06,Bucaramanga,Junior,1,1,D,0,2,1,1
2024,Apertura,2024-03-06,Pasto,Jaguares,4,1,H,3,5,3,0
2024,Apertura,2024-03-06,Jaguares,Millonarios,4,0,H,4,4,3,0
2024,Apertura,2024-03-07,Once Caldas,Deportivo Cali,0,1,A,-1,1,0,3
2024,Apertura,2024-03-07,Once Caldas,Boyacá Chicó,2,2,D,0,4,1,1
2024,Apertura,2024-03-08,Boyacá Chicó,Junior,3,2,H,1,5,3,0
2024,Apertura,2024-03-08,Boyacá Chicó,Millonarios,0,0,D,0,0,1,1
2024,Apertura,2024-03-09,América de Cali,Patriotas,3,1,H,2,4,3,0
2024,Apertura,2024-03-09,Bucaramanga,Santa Fe,0,1,A,-1,1,0,3
2024,Apertura,2024-03-10,Unión Magdalena,Pasto,1,1,D,0,2,1,1
2024,Apertura,2024-03-11,Deportivo Pereira,Junior,0,0,D,0,0,1,1
2024,Apertura,2024-03-11,Envigado,Pasto,0,1,A,-1,1,0,3
2024,Apertura,2024-03-12,Alianza Petrolera,Atlético Nacional,1,0,H,1,1,3,0
2024,Apertura,2024-03-12,La Equidad,Atlético Nacional,4,1,H,3,5,3,0
2024,Apertura,2024-03-13,Santa Fe,Águilas Doradas,1,0,H,1,1,3,0
2024,Apertura,2024-03-13,Jaguares,Boyacá Chicó,1,1,D,0,2,1,1
2024,Apertura,2024-03-14,Jaguares,Águilas Doradas,1,0,H,1,1,3,0
2024,Apertura,2024-03-14,Medellín,Deportivo Cali,1,1,D,0,2,1,1
2024,Apertura,2024-03-14,Unión Magdalena,Jaguares,1,0,H,1,1,3,0
2024,Apertura,2024-03-15,Jaguares,Medellín,3,1,H,2,4,3,0
2024,Apertura,2024-03-15,Águilas Doradas,Santa Fe,1,0,H,1,1,3,0
2024,Apertura,2024-03-15,Medellín,América de Cali,3,0,H,3,3,3,0
2024,Apertura,2024-03-15,Deportivo Cali,Tolima,1,3,A,-2,4,0,3
2024,Apertura,2024-03-15,Deportivo Pereira,Pasto,0,0,D,0,0,1,1
2024,Apertura,2024-03-15,Once Caldas,Junior,2,2,D,0,4,1,1
2024,Apertura,2024-03-16,Millonarios,La Equidad,2,1,H,1,3,3,0
2024,Apertura,2024-03-16,Águilas Doradas,Once Caldas,2,1,H,1,3,3,0
2024,Apertura,2024-03-16,Águilas Doradas,Bucaramanga,2,0,H,2,2,3,0
2024,Apertura,2024-03-16,Pasto,Once Caldas,1,0,H,1,1,3,0
2024,Apertura,2024-03-17,Tolima,Deportivo Cali,0,1,A,-1,1,0,3
2024,Apertura,2024-03-17,Tolima,Patriotas,1,0,H,1,1,3,0
2024,Apertura,2024-03-18,Once Caldas,Medellín,1,1,D,0,2,1,1
2024,Apertura,2024-03-18,Once Caldas,América de Cali,0,1,A,-1,1,0,3
2024,Apertura,2024-03-19,Atlético Nacional,Águilas Doradas,3,0,H,3,3,3,0
2024,Apertura,2024-03-19,Bucaramanga,Pasto,0,1,A,-1,1,0,3
2024,Apertura,2024-03-19,Medellín,Atlético Nacional,1,2,A,-1,3,0,3
2024,Apertura,2024-03-19,Pasto,América de Cali,0,1,A,-1,1,0,3
2024,Apertura,2024-03-20,Deportivo Cali,América de Cali,3,1,H,2,4,3,0
2024,Apertura,2024-03-20,Águilas Doradas,Patriotas,3,1,H,2,4,3,0
2024,Apertura,2024-03-20,Atlético Nacional,Deportivo Cali,1,1,D,0,2,1,1
2024,Apertura,2024-03-20,Alianza Petrolera,Once Caldas,3,2,H,1,5,3,0
2024,Apertura,2024-03-20,Águilas Doradas,Pasto,3,1,H,2,4,3,0
2024,Apertura,2024-03-21,La Equidad,América de Cali,4,0,H,4,4,3,0
2024,Apertura,2024-03-21,Atlético Nacional,Patriotas,1,0,H,1,1,3,0
2024,Apertura,2024-03-21,Alianza Petrolera,Deportivo Pereira,2,2,D,0,4,1,1
2024,Apertura,2024-03-22,Tolima,Atlético Nacional,2,1,H,1,3,3,0
2024,Apertura,2024-03-22,Boyacá Chicó,Tolima,0,0,D,0,0,1,1
2024,Apertura,2024-03-23,Deportivo Pereira,Alianza Petrolera,1,2,A,-1,3,0,3
2024,Apertura,2024-03-23,Unión Magdalena,Envigado,0,1,A,-1,1,0,3
2024,Apertura,2024-03-24,Medellín,La Equidad,2,1,H,1,3,3,0
2024,Apertura,2024-03-24,Alianza Petrolera,Unión Magdalena,1,3,A,-2,4,0,3
2024,Apertura,2024-03-24,Alianza Petrolera,Patriotas,2,0,H,2,2,3,0
2024,Apertura,2024-03-25,Medellín,Jaguares,2,0,H,2,2,3,0
2024,Apertura,2024-03-25,Deportivo Pereira,Santa Fe,0,2,A,-2,2,0,3
2024,Apertura,2024-03-25,América de Cali,Tolima,0,2,A,-2,2,0,3
2024,Apertura,2024-03-26,Boyacá Chicó,Envigado,1,2,A,-1,3,0,3
2024,Apertura,2024-03-26,Tolima,Medellín,2,0,H,2,2,3,0
2024,Apertura,2024-03-26,Millonarios,Tolima,0,1,A,-1,1,0,3
2024,Apertura,2024-03-27,Bucaramanga,Once Caldas,3,0,H,3,3,3,0
2024,Apertura,2024-03-27,América de Cali,Medellín,1,0,H,1,1,3,0
2024,Apertura,2024-03-27,La Equidad,Jaguares,0,0,D,0,0,1,1
2024,Apertura,2024-03-28,Atlético Nacional,Envigado,0,0,D,0,0,1,1
2024,Apertura,2024-03-28,La Equidad,Millonarios,0,1,A,-1,1,0,3
2024,Apertura,2024-04-01,Deportivo Cali,Once Caldas,1,0,H,1,1,3,0
2024,Apertura,2024-04-01,Medellín,Millonarios,1,0,H,1,1,3,0
2024,Apertura,2024-04-01,Unión Magdalena,Once Caldas,6,1,H,5,7,3,0
2024,Apertura,2024-04-01,Patriotas,Boyacá Chicó,3,0,H,3,3,3,0
2024,Apertura,2024-04-03,Santa Fe,Boyacá Chicó,1,0,H,1,1,3,0
2024,Apertura,2024-04-03,La Equidad,Medellín,6,2,H,4,8,3,0
2024,Apertura,2024-04-03,Pasto,Alianza Petrolera,3,2,H,1,5,3,0
2024,Apertura,2024-04-05,La Equidad,Bucaramanga,0,1,A,-1,1,0,3
2024,Apertura,2024-04-06,Deportivo Cali,Junior,0,0,D,0,0,1,1
2024,Apertura,2024-04-07,Deportivo Pereira,Jaguares,1,0,H,1,1,3,0
2024,Apertura,2024-04-07,Boyacá Chicó,América de Cali,1,0,H,1,1,3,0
2024,Apertura,2024-04-07,Santa Fe,Tolima,0,2,A,-2,2,0,3
2024,Apertura,2024-04-07,Alianza Petrolera,Boyacá Chicó,1,0,H,1,1,3,0
2024,Apertura,2024-04-07,Once Caldas,Envigado,2,3,A,-1,5,0,3
2024,Apertura,2024-04-07,Unión Magdalena,América de Cali,1,2,A,-1,3,0,3
2024,Apertura,2024-04-08,Deportivo Pereira,Medellín,1,1,D,0,2,1,1
2024,Apertura,2024-04-08,Atlético Nacional,Pasto,0,0,D,0,0,1,1
2024,Apertura,2024-04-08,Envigado,Santa Fe,2,0,H,2,2,3,0
2024,Apertura,2024-04-08,Envigado,Junior,0,1,A,-1,1,0,3
2024,Apertura,2024-04-08,Deportivo Pereira,Atlético Nacional,0,0,D,0,0,1,1
2024,Apertura,2024-04-08,Patriotas,Millonarios,0,2,A,-2,2,0,3
2024,Apertura,2024-04-08,Millonarios,Junior,1,1,D,0,2,1,1
2024,Apertura,2024-04-08,Patriotas,Santa Fe,0,2,A,-2,2,0,3
2024,Apertura,2024-04-09,Bucaramanga,La Equidad,0,2,A,-2,2,0,3
2024,Apertura,2024-04-09,Unión Magdalena,Tolima,3,0,H,3,3,3,0
2024,Apertura,2024-04-10,Alianza Petrolera,Medellín,1,2,A,-1,3,0,3
2024,Apertura,2024-04-10,Patriotas,Bucaramanga,0,2,A,-2,2,0,3
2024,Apertura,2024-04-11,Águilas Doradas,Millonarios,0,2,A,-2,2,0,3
2024,Apertura,2024-04-11,Jaguares,Once Caldas,0,2,A,-2,2,0,3
2024,Apertura,2024-04-12,Unión Magdalena,Bucaramanga,2,1,H,1,3,3,0
2024,Apertura,2024-04-12,América de Cali,Envigado,3,1,H,2,4,3,0
2024,Apertura,2024-04-12,Pasto,Bucaramanga,0,0,D,0,0,1,1
2024,Apertura,2024-04-14,Patriotas,La Equidad,2,1,H,1,3,3,0
2024,Apertura,2024-04-14,La Equidad,Pasto,4,0,H,4,4,3,0
2024,Apertura,2024-04-14,Millonarios,Deportivo Pereira,1,0,H,1,1,3,0
2024,Apertura,2024-04-15,Envigado,Patriotas,0,2,A,-2,2,0,3
2024,Apertura,2024-04-15,Medellín,Boyacá Chicó,3,1,H,2,4,3,0
2024,Apertura,2024-04-15,Pasto,Boyacá Chicó,2,0,H,2,2,3,0
2024,Apertura,2024-04-15,Envigado,Atlético Nacional,1,1,D,0,2,1,1
2024,Apertura,2024-04-16,Junior,Pasto,1,2,A,-1,3,0,3
2024,Apertura,2024-04-16,Bucaramanga,Envigado,3,1,H,2,4,3,0
2024,Apertura,2024-04-17,Bucaramanga,Deportivo Pereira,2,0,H,2,2,3,0
2024,Apertura,2024-04-18,Deportivo Cali,Atlético Nacional,1,0,H,1,1,3,0
2024,Apertura,2024-04-18,Pasto,Envigado,0,0,D,0,0,1,1
2024,Apertura,2024-04-20,Junior,Santa Fe,1,2,A,-1,3,0,3
2024,Apertura,2024-04-20,Patriotas,Tolima,2,0,H,2,2,3,0
2024,Apertura,2024-04-20,Alianza Petrolera,Pasto,2,2,D,0,4,1,1
2024,Apertura,2024-04-21,Bucaramanga,Tolima,4,2,H,2,6,3,0
2024,Apertura,2024-04-21,Tolima,Alianza Petrolera,1,1,D,0,2,1,1
2024,Apertura,2024-04-22,Tolima,América de Cali,1,0,H,1,1,3,0
